timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
5253,0.0,0.0,0.0,0.0,0.0,0.0
5263,0.0,0.0,0.0,0.0,0.0,0.0
5273,0.0,0.0,0.0,0.0,0.0,0.0
5283,0.0,0.0,0.0,0.0,0.0,0.0
5293,0.0,0.0,0.0,0.0,0.0,0.0
5303,0.0,0.0,0.0,0.0,0.0,0.0
5313,0.0,0.0,0.0,0.0,0.0,0.0
5323,0.0,0.0,0.0,0.0,0.0,0.0
5333,0.0,0.0,0.0,0.0,0.0,0.0
5343,0.0,0.0,0.0,0.0,0.0,0.0
5353,0.0,0.0,0.0,0.0,0.0,0.0
5363,0.0,0.0,0.0,0.0,0.0,0.0
5373,0.0,0.0,0.0,0.0,0.0,0.0
5383,0.0,0.0,0.0,0.0,0.0,0.0
5393,0.0,0.0,0.0,0.0,0.0,0.0
5403,0.0,0.0,0.0,0.0,0.0,0.0
5413,0.0,0.0,0.0,0.0,0.0,0.0
5423,0.0,0.0,0.0,0.0,0.0,0.0
5433,0.0,0.0,0.0,0.0,0.0,0.0
5443,0.0,0.0,0.0,0.0,0.0,0.0
5453,0.0,0.0,0.0,0.0,0.0,0.0
5463,0.0,0.0,0.0,0.0,0.0,0.0
5473,0.0,0.0,0.0,0.0,0.0,0.0
5483,0.0,0.0,0.0,0.0,0.0,0.0
5493,0.0,0.0,0.0,0.0,0.0,0.0
5503,0.0,0.0,0.0,0.0,0.0,0.0
5513,0.0,0.0,0.0,0.0,0.0,0.0
5523,0.0,0.0,0.0,0.0,0.0,0.0
5533,0.0,0.0,0.0,0.0,0.0,0.0
5543,0.0,0.0,0.0,0.0,0.0,0.0
5553,0.0,0.0,0.0,0.0,0.0,0.0
5563,0.0,0.0,0.0,0.0,0.0,0.0
5573,0.0,0.0,0.0,0.0,0.0,0.0
5583,0.0,0.0,0.0,0.0,0.0,0.0
5593,0.0,0.0,0.0,0.0,0.0,0.0
5603,0.0,0.0,0.0,0.0,0.0,0.0
5613,0.0,0.0,0.0,0.0,0.0,0.0
5623,0.0,0.0,0.0,0.0,0.0,0.0
5633,0.0,0.0,0.0,0.0,0.0,0.0
5643,0.0,0.0,0.0,0.0,0.0,0.0
5653,0.0,0.0,0.0,0.0,0.0,0.0
5663,0.0,0.0,0.0,0.0,0.0,0.0
5673,0.0,0.0,0.0,0.0,0.0,0.0
5683,0.0,0.0,0.0,0.0,0.0,0.0
5693,0.0,0.0,0.0,0.0,0.0,0.0
5703,0.0,0.0,0.0,0.0,0.0,0.0
5713,0.0,0.0,0.0,0.0,0.0,0.0
5723,0.0,0.0,0.0,0.0,0.0,0.0
5733,0.0,0.0,0.0,0.0,0.0,0.0
5743,0.0,0.0,0.0,0.0,0.0,0.0
5753,0.0,0.0,0.0,0.0,0.0,0.0
5763,0.0,0.0,0.0,0.0,0.0,0.0
5773,0.0,0.0,0.0,0.0,0.0,0.0
5783,0.0,0.0,0.0,0.0,0.0,0.0
5793,0.0,0.0,0.0,0.0,0.0,0.0
5803,0.0,0.0,0.0,0.0,0.0,0.0
5813,0.0,0.0,0.0,0.0,0.0,0.0
5823,0.0,0.0,0.0,0.0,0.0,0.0
5833,0.0,0.0,0.0,0.0,0.0,0.0
5843,0.0,0.0,0.0,0.0,0.0,0.0
5853,0.0,0.0,0.0,0.0,0.0,0.0
5863,0.0,0.0,0.0,0.0,0.0,0.0
5873,0.0,0.0,0.0,0.0,0.0,0.0
5883,0.0,0.0,0.0,0.0,0.0,0.0
5893,0.0,0.0,0.0,0.0,0.0,0.0
5903,0.0,0.0,0.0,0.0,0.0,0.0
5913,0.0,0.0,0.0,0.0,0.0,0.0
5923,0.0,0.0,0.0,0.0,0.0,0.0
5933,0.0,0.0,0.0,0.0,0.0,0.0
5943,0.0,0.0,0.0,0.0,0.0,0.0
5953,0.0,0.0,0.0,0.0,0.0,0.0
5963,0.0,0.0,0.0,0.0,0.0,0.0
5973,0.0,0.0,0.0,0.0,0.0,0.0
5983,0.0,0.0,0.0,0.0,0.0,0.0
5993,0.0,0.0,0.0,0.0,0.0,0.0
6003,0.0,0.0,0.0,0.0,0.0,0.0
6013,0.0,0.0,0.0,0.0,0.0,0.0
6023,0.0,0.0,0.0,0.0,0.0,0.0
6033,0.0,0.0,0.0,0.0,0.0,0.0
6043,0.0,0.0,0.0,0.0,0.0,0.0
6053,0.0,0.0,0.0,0.0,0.0,0.0
6063,0.0,0.0,0.0,0.0,0.0,0.0
6073,0.0,0.0,0.0,0.0,0.0,0.0
6083,0.0,0.0,0.0,0.0,0.0,0.0
6093,0.0,0.0,0.0,0.0,0.0,0.0
6103,0.0,0.0,0.0,0.0,0.0,0.0
6113,0.0,0.0,0.0,0.0,0.0,0.0
6123,0.0,0.0,0.0,0.0,0.0,0.0
6133,0.0,0.0,0.0,0.0,0.0,0.0
6143,0.0,0.0,0.0,0.0,0.0,0.0
6153,0.0,0.0,0.0,0.0,0.0,0.0
6163,0.0,0.0,0.0,0.0,0.0,0.0
6173,0.0,0.0,0.0,0.0,0.0,0.0
6183,0.0,0.0,0.0,0.0,0.0,0.0
6193,0.0,0.0,0.0,0.0,0.0,0.0
6203,0.0,0.0,0.0,0.0,0.0,0.0
6213,0.0,0.0,0.0,0.0,0.0,0.0
6223,0.0,0.0,0.0,0.0,0.0,0.0
6233,0.0,0.0,0.0,0.0,0.0,0.0
6243,0.0,0.0,0.0,0.0,0.0,0.0
6253,0.0,0.0,0.0,0.0,0.0,0.0
6263,0.0,0.0,0.0,0.0,0.0,0.0
6273,0.0,0.0,0.0,0.0,0.0,0.0
6283,0.0,0.0,0.0,0.0,0.0,0.0
6293,0.0,0.0,0.0,0.0,0.0,0.0
6303,0.0,0.0,0.0,0.0,0.0,0.0
6313,0.0,0.0,0.0,0.0,0.0,0.0
6323,0.0,0.0,0.0,0.0,0.0,0.0
6333,0.0,0.0,0.0,0.0,0.0,0.0
6343,0.0,0.0,0.0,0.0,0.0,0.0
6353,0.0,0.0,0.0,0.0,0.0,0.0
6363,0.0,0.0,0.0,0.0,0.0,0.0
6373,0.0,0.0,0.0,0.0,0.0,0.0
6383,0.0,0.0,0.0,0.0,0.0,0.0
6393,0.0,0.0,0.0,0.0,0.0,0.0
6403,0.0,0.0,0.0,0.0,0.0,0.0
6413,0.0,0.0,0.0,0.0,0.0,0.0
6423,0.0,0.0,0.0,0.0,0.0,0.0
6433,0.0,0.0,0.0,0.0,0.0,0.0
6443,0.0,0.0,0.0,0.0,0.0,0.0
6453,0.0,0.0,0.0,0.0,0.0,0.0
6463,0.0,0.0,0.0,0.0,0.0,0.0
6473,0.0,0.0,0.0,0.0,0.0,0.0
6483,0.0,0.0,0.0,0.0,0.0,0.0
6493,0.0,0.0,0.0,0.0,0.0,0.0
6503,0.0,0.0,0.0,0.0,0.0,0.0
6513,0.0,0.0,0.0,0.0,0.0,0.0
6523,0.0,0.0,0.0,0.0,0.0,0.0
6533,0.0,0.0,0.0,0.0,0.0,0.0
6543,0.0,0.0,0.0,0.0,0.0,0.0
6553,0.0,0.0,0.0,0.0,0.0,0.0
6563,0.0,0.0,0.0,0.0,0.0,0.0
6573,0.0,0.0,0.0,0.0,0.0,0.0
6583,0.0,0.0,0.0,0.0,0.0,0.0
6593,0.0,0.0,0.0,0.0,0.0,0.0
6603,0.0,0.0,0.0,0.0,0.0,0.0
6613,0.0,0.0,0.0,0.0,0.0,0.0
