timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
5688,0.0,0.0,0.0,0,0,0,0
5698,0.0,0.0,0.0,0,0,0,0
5708,0.0,0.0,0.0,0,0,0,0
5718,0.0,0.0,0.0,0,0,0,0
5728,0.0,0.0,0.0,0,0,0,0
5738,0.0,0.0,0.0,0,0,0,0
5748,0.0,0.0,0.0,0,0,0,0
5758,0.0,0.0,0.0,0,0,0,0
5768,0.0,0.0,0.0,0,0,0,0
5778,0.0,0.0,0.0,0,0,0,0
5788,0.0,0.0,0.0,0,0,0,0
5798,0.0,0.0,0.0,0,0,0,0
5808,0.0,0.0,0.0,0,0,0,0
5818,0.0,0.0,0.0,0,0,0,0
5828,0.0,0.0,0.0,0,0,0,0
5838,0.0,0.0,0.0,0,0,0,0
5848,0.0,0.0,0.0,0,0,0,0
5858,0.0,0.0,0.0,0,0,0,0
5868,0.0,0.0,0.0,0,0,0,0
5878,0.0,0.0,0.0,0,0,0,0
5888,0.0,0.0,0.0,0,0,0,0
5898,0.0,0.0,0.0,0,0,0,0
5908,0.0,0.0,0.0,0,0,0,0
5918,0.0,0.0,0.0,0,0,0,0
5928,0.0,0.0,0.0,0,0,0,0
5938,0.0,0.0,0.0,0,0,0,0
5948,0.0,0.0,0.0,0,0,0,0
5958,0.0,0.0,0.0,0,0,0,0
5968,0.0,0.0,0.0,0,0,0,0
5978,0.0,0.0,0.0,0,0,0,0
5988,0.0,0.0,0.0,0,0,0,0
5998,0.0,0.0,0.0,0,0,0,0
6008,0.0,0.0,0.0,0,0,0,0
6018,0.0,0.0,0.0,0,0,0,0
6028,0.0,0.0,0.0,0,0,0,0
6038,0.0,0.0,0.0,0,0,0,0
6048,0.0,0.0,0.0,0,0,0,0
6058,0.0,0.0,0.0,0,0,0,0
6068,0.0,0.0,0.0,0,0,0,0
6078,0.0,0.0,0.0,0,0,0,0
6088,0.0,0.0,0.0,0,0,0,0
6098,0.0,0.0,0.0,0,0,0,0
6108,0.0,0.0,0.0,0,0,0,0
6118,0.0,0.0,0.0,0,0,0,0
6128,0.0,0.0,0.0,0,0,0,0
6138,0.0,0.0,0.0,0,0,0,0
6148,0.0,0.0,0.0,0,0,0,0
6158,0.0,0.0,0.0,0,0,0,0
6168,0.0,0.0,0.0,0,0,0,0
6178,0.0,0.0,0.0,0,0,0,0
6188,0.0,0.0,0.0,0,0,0,0
6198,0.0,0.0,0.0,0,0,0,0
6208,0.0,0.0,0.0,0,0,0,0
6218,0.0,0.0,0.0,0,0,0,0
6228,0.0,0.0,0.0,0,0,0,0
6238,0.0,0.0,0.0,0,0,0,0
6248,0.0,0.0,0.0,0,0,0,0
6258,0.0,0.0,0.0,0,0,0,0
6268,0.0,0.0,0.0,0,0,0,0
6278,0.0,0.0,0.0,0,0,0,0
6288,0.0,0.0,0.0,0,0,0,0
6298,0.0,0.0,0.0,0,0,0,0
6308,0.0,0.0,0.0,0,0,0,0
6318,0.0,0.0,0.0,0,0,0,0
6328,0.0,0.0,0.0,0,0,0,0
6338,0.0,0.0,0.0,0,0,0,0
6348,0.0,0.0,0.0,0,0,0,0
6358,0.0,0.0,0.0,0,0,0,0
6368,0.0,0.0,0.0,0,0,0,0
6378,0.0,0.0,0.0,0,0,0,0
6388,0.0,0.0,0.0,0,0,0,0
6398,0.0,0.0,0.0,0,0,0,0
6408,0.0,0.0,0.0,0,0,0,0
6418,0.0,0.0,0.0,0,0,0,0
6428,0.0,0.0,0.0,0,0,0,0
6438,0.0,0.0,0.0,0,0,0,0
6448,0.0,0.0,0.0,0,0,0,0
6458,0.0,0.0,0.0,0,0,0,0
6468,0.0,0.0,0.0,0,0,0,0
6478,0.0,0.0,0.0,0,0,0,0
6488,0.0,0.0,0.0,0,0,0,0
6498,0.0,0.0,0.0,0,0,0,0
6508,0.0,0.0,0.0,0,0,0,0
6518,0.0,0.0,0.0,0,0,0,0
6528,0.0,0.0,0.0,0,0,0,0
6538,0.0,0.0,0.0,0,0,0,0
6548,0.0,0.0,0.0,0,0,0,0
6558,0.0,0.0,0.0,0,0,0,0
6568,0.0,0.0,0.0,0,0,0,0
6578,0.0,0.0,0.0,0,0,0,0
6588,0.0,0.0,0.0,0,0,0,0
6598,0.0,0.0,0.0,0,0,0,0
6608,0.0,0.0,0.0,0,0,0,0
6618,0.0,0.0,0.0,0,0,0,0
6628,0.0,0.0,0.0,0,0,0,0
6638,0.0,0.0,0.0,0,0,0,0
6648,0.0,0.0,0.0,0,0,0,0
6658,0.0,0.0,0.0,0,0,0,0
6668,0.0,0.0,0.0,0,0,0,0
6678,0.0,0.0,0.0,0,0,0,0
6688,0.0,0.0,0.0,0,0,0,0
6698,0.0,0.0,0.0,0,0,0,0
6708,0.0,0.0,0.0,0,0,0,0
6718,0.0,0.0,0.0,0,0,0,0
6728,0.0,0.0,0.0,0,0,0,0
6738,0.0,0.0,0.0,0,0,0,0
6748,0.0,0.0,0.0,0,0,0,0
6758,0.0,0.0,0.0,0,0,0,0
6768,0.0,0.0,0.0,0,0,0,0
6778,0.0,0.0,0.0,0,0,0,0
6788,0.0,0.0,0.0,0,0,0,0
6798,0.0,0.0,0.0,0,0,0,0
6808,0.0,0.0,0.0,0,0,0,0
6818,0.0,0.0,0.0,0,0,0,0
6828,0.0,0.0,0.0,0,0,0,0
6838,0.0,0.0,0.0,0,0,0,0
6848,0.0,0.0,0.0,0,0,0,0
6858,0.0,0.0,0.0,0,0,0,0
6868,0.0,0.0,0.0,0,0,0,0
6878,0.0,0.0,0.0,0,0,0,0
6888,0.0,0.0,0.0,0,0,0,0
6898,0.0,0.0,0.0,0,0,0,0
6908,0.0,0.0,0.0,0,0,0,0
6918,0.0,0.0,0.0,0,0,0,0
6928,0.0,0.0,0.0,0,0,0,0
6938,0.0,0.0,0.0,0,0,0,0
6948,0.0,0.0,0.0,0,0,0,0
6958,0.0,0.0,0.0,0,0,0,0
6968,0.0,0.0,0.0,0,0,0,0
6978,0.0,0.0,0.0,0,0,0,0
6988,0.0,0.0,0.0,0,0,0,0
6998,0.0,0.0,0.0,0,0,0,0
7008,0.0,0.0,0.0,0,0,0,0
7018,0.0,0.0,0.0,0,0,0,0
7028,0.0,0.0,0.0,0,0,0,0
7038,0.0,0.0,0.0,0,0,0,0
7048,0.0,0.0,0.0,0,0,0,0
7058,0.0,0.0,0.0,0,0,0,0
7068,0.0,0.0,0.0,0,0,0,0
7078,0.0,0.0,0.0,0,0,0,0
7088,0.0,0.0,0.0,0,0,0,0
7098,0.0,0.0,0.0,0,0,0,0
7108,0.0,0.0,0.0,0,0,0,0
7118,0.0,0.0,0.0,0,0,0,0
7128,0.0,0.0,0.0,0,0,0,0
7138,0.0,0.0,0.0,0,0,0,0
7148,0.0,0.0,0.0,0,0,0,0
7158,0.0,0.0,0.0,0,0,0,0
7168,0.0,0.0,0.0,0,0,0,0
7178,0.0,0.0,0.0,0,0,0,0
7188,0.0,0.0,0.0,0,0,0,0
7198,0.0,0.0,0.0,0,0,0,0
7208,0.0,0.0,0.0,0,0,0,0
7218,0.0,0.0,0.0,0,0,0,0
7228,0.0,0.0,0.0,0,0,0,0
7238,0.0,0.0,0.0,0,0,0,0
7248,0.0,0.0,0.0,0,0,0,0
7258,0.0,0.0,0.0,0,0,0,0
7268,0.0,0.0,0.0,0,0,0,0
7278,0.0,0.0,0.0,0,0,0,0
7288,0.0,0.0,0.0,0,0,0,0
7298,0.0,0.0,0.0,0,0,0,0
7308,0.0,0.0,0.0,0,0,0,0
7318,0.0,0.0,0.0,0,0,0,0
