timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
7173,0.0,0.0,0.0,0,0,0,0
7183,0.0,0.0,0.0,0,0,0,0
7193,0.0,0.0,0.0,0,0,0,0
7203,0.0,0.0,0.0,0,0,0,0
7213,0.0,0.0,0.0,0,0,0,0
7223,0.0,0.0,0.0,0,0,0,0
7233,0.0,0.0,0.0,0,0,0,0
7243,0.0,0.0,0.0,0,0,0,0
7253,0.0,0.0,0.0,0,0,0,0
7263,0.0,0.0,0.0,0,0,0,0
7273,0.0,0.0,0.0,0,0,0,0
7283,0.0,0.0,0.0,0,0,0,0
7293,0.0,0.0,0.0,0,0,0,0
7303,0.0,0.0,0.0,0,0,0,0
7313,0.0,0.0,0.0,0,0,0,0
7323,0.0,0.0,0.0,0,0,0,0
7333,0.0,0.0,0.0,0,0,0,0
7343,0.0,0.0,0.0,0,0,0,0
7353,0.0,0.0,0.0,0,0,0,0
7363,0.0,0.0,0.0,0,0,0,0
7373,0.0,0.0,0.0,0,0,0,0
7383,0.0,0.0,0.0,0,0,0,0
7393,0.0,0.0,0.0,0,0,0,0
7403,0.0,0.0,0.0,0,0,0,0
7413,0.0,0.0,0.0,0,0,0,0
7423,0.0,0.0,0.0,0,0,0,0
7433,0.0,0.0,0.0,0,0,0,0
7443,0.0,0.0,0.0,0,0,0,0
7453,0.0,0.0,0.0,0,0,0,0
7463,0.0,0.0,0.0,0,0,0,0
7473,0.0,0.0,0.0,0,0,0,0
7483,0.0,0.0,0.0,0,0,0,0
7493,0.0,0.0,0.0,0,0,0,0
7503,0.0,0.0,0.0,0,0,0,0
7513,0.0,0.0,0.0,0,0,0,0
7523,0.0,0.0,0.0,0,0,0,0
7533,0.0,0.0,0.0,0,0,0,0
7543,0.0,0.0,0.0,0,0,0,0
7553,0.0,0.0,0.0,0,0,0,0
7563,0.0,0.0,0.0,0,0,0,0
7573,0.0,0.0,0.0,0,0,0,0
7583,0.0,0.0,0.0,0,0,0,0
7593,0.0,0.0,0.0,0,0,0,0
7603,0.0,0.0,0.0,0,0,0,0
7613,0.0,0.0,0.0,0,0,0,0
7623,0.0,0.0,0.0,0,0,0,0
7633,0.0,0.0,0.0,0,0,0,0
7643,0.0,0.0,0.0,0,0,0,0
7653,0.0,0.0,0.0,0,0,0,0
7663,0.0,0.0,0.0,0,0,0,0
7673,0.0,0.0,0.0,0,0,0,0
7683,0.0,0.0,0.0,0,0,0,0
7693,0.0,0.0,0.0,0,0,0,0
7703,0.0,0.0,0.0,0,0,0,0
7713,0.0,0.0,0.0,0,0,0,0
7723,0.0,0.0,0.0,0,0,0,0
7733,0.0,0.0,0.0,0,0,0,0
7743,0.0,0.0,0.0,0,0,0,0
7753,0.0,0.0,0.0,0,0,0,0
7763,0.0,0.0,0.0,0,0,0,0
7773,0.0,0.0,0.0,0,0,0,0
7783,0.0,0.0,0.0,0,0,0,0
7793,0.0,0.0,0.0,0,0,0,0
7803,0.0,0.0,0.0,0,0,0,0
7813,0.0,0.0,0.0,0,0,0,0
7823,0.0,0.0,0.0,0,0,0,0
7833,0.0,0.0,0.0,0,0,0,0
7843,0.0,0.0,0.0,0,0,0,0
7853,0.0,0.0,0.0,0,0,0,0
7863,0.0,0.0,0.0,0,0,0,0
7873,0.0,0.0,0.0,0,0,0,0
7883,0.0,0.0,0.0,0,0,0,0
7893,0.0,0.0,0.0,0,0,0,0
7903,0.0,0.0,0.0,0,0,0,0
7913,0.0,0.0,0.0,0,0,0,0
7923,0.0,0.0,0.0,0,0,0,0
7933,0.0,0.0,0.0,0,0,0,0
7943,0.0,0.0,0.0,0,0,0,0
7953,0.0,0.0,0.0,0,0,0,0
7963,0.0,0.0,0.0,0,0,0,0
7973,0.0,0.0,0.0,0,0,0,0
7983,0.0,0.0,0.0,0,0,0,0
7993,0.0,0.0,0.0,0,0,0,0
8003,0.0,0.0,0.0,0,0,0,0
8013,0.0,0.0,0.0,0,0,0,0
8023,0.0,0.0,0.0,0,0,0,0
8033,0.0,0.0,0.0,0,0,0,0
8043,0.0,0.0,0.0,0,0,0,0
8053,0.0,0.0,0.0,0,0,0,0
8063,0.0,0.0,0.0,0,0,0,0
8073,0.0,0.0,0.0,0,0,0,0
8083,0.0,0.0,0.0,0,0,0,0
8093,0.0,0.0,0.0,0,0,0,0
8103,0.0,0.0,0.0,0,0,0,0
8113,0.0,0.0,0.0,0,0,0,0
8123,0.0,0.0,0.0,0,0,0,0
8133,0.0,0.0,0.0,0,0,0,0
8143,0.0,0.0,0.0,0,0,0,0
8153,0.0,0.0,0.0,0,0,0,0
8163,0.0,0.0,0.0,0,0,0,0
8173,0.0,0.0,0.0,0,0,0,0
8183,0.0,0.0,0.0,0,0,0,0
8193,0.0,0.0,0.0,0,0,0,0
8203,0.0,0.0,0.0,0,0,0,0
8213,0.0,0.0,0.0,0,0,0,0
8223,0.0,0.0,0.0,0,0,0,0
8233,0.0,0.0,0.0,0,0,0,0
8243,0.0,0.0,0.0,0,0,0,0
8253,0.0,0.0,0.0,0,0,0,0
8263,0.0,0.0,0.0,0,0,0,0
8273,0.0,0.0,0.0,0,0,0,0
8283,0.0,0.0,0.0,0,0,0,0
8293,0.0,0.0,0.0,0,0,0,0
8303,0.0,0.0,0.0,0,0,0,0
8313,0.0,0.0,0.0,0,0,0,0
8323,0.0,0.0,0.0,0,0,0,0
8333,0.0,0.0,0.0,0,0,0,0
8343,0.0,0.0,0.0,0,0,0,0
8353,0.0,0.0,0.0,0,0,0,0
8363,0.0,0.0,0.0,0,0,0,0
8373,0.0,0.0,0.0,0,0,0,0
8383,0.0,0.0,0.0,0,0,0,0
8393,0.0,0.0,0.0,0,0,0,0
8403,0.0,0.0,0.0,0,0,0,0
8413,0.0,0.0,0.0,0,0,0,0
8423,0.0,0.0,0.0,0,0,0,0
8433,0.0,0.0,0.0,0,0,0,0
8443,0.0,0.0,0.0,0,0,0,0
8453,0.0,0.0,0.0,0,0,0,0
8463,0.0,0.0,0.0,0,0,0,0
8473,0.0,0.0,0.0,0,0,0,0
8483,0.0,0.0,0.0,0,0,0,0
8493,0.0,0.0,0.0,0,0,0,0
8503,0.0,0.0,0.0,0,0,0,0
8513,0.0,0.0,0.0,0,0,0,0
8523,0.0,0.0,0.0,0,0,0,0
8533,0.0,0.0,0.0,0,0,0,0
8543,0.0,0.0,0.0,0,0,0,0
