timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
5577,0.0,0.0,0.0,0,0,0,0
5587,0.0,0.0,0.0,0,0,0,0
5597,0.0,0.0,0.0,0,0,0,0
5607,0.0,0.0,0.0,0,0,0,0
5617,0.0,0.0,0.0,0,0,0,0
5627,0.0,0.0,0.0,0,0,0,0
5637,0.0,0.0,0.0,0,0,0,0
5647,0.0,0.0,0.0,0,0,0,0
5657,0.0,0.0,0.0,0,0,0,0
5667,0.0,0.0,0.0,0,0,0,0
5677,0.0,0.0,0.0,0,0,0,0
5687,0.0,0.0,0.0,0,0,0,0
5697,0.0,0.0,0.0,0,0,0,0
5707,0.0,0.0,0.0,0,0,0,0
5717,0.0,0.0,0.0,0,0,0,0
5727,0.0,0.0,0.0,0,0,0,0
5737,0.0,0.0,0.0,0,0,0,0
5747,0.0,0.0,0.0,0,0,0,0
5757,0.0,0.0,0.0,0,0,0,0
5767,0.0,0.0,0.0,0,0,0,0
5777,0.0,0.0,0.0,0,0,0,0
5787,0.0,0.0,0.0,0,0,0,0
5797,0.0,0.0,0.0,0,0,0,0
5807,0.0,0.0,0.0,0,0,0,0
5817,0.0,0.0,0.0,0,0,0,0
5827,0.0,0.0,0.0,0,0,0,0
5837,0.0,0.0,0.0,0,0,0,0
5847,0.0,0.0,0.0,0,0,0,0
5857,0.0,0.0,0.0,0,0,0,0
5867,0.0,0.0,0.0,0,0,0,0
5877,0.0,0.0,0.0,0,0,0,0
5887,0.0,0.0,0.0,0,0,0,0
5897,0.0,0.0,0.0,0,0,0,0
5907,0.0,0.0,0.0,0,0,0,0
5917,0.0,0.0,0.0,0,0,0,0
5927,0.0,0.0,0.0,0,0,0,0
5937,0.0,0.0,0.0,0,0,0,0
5947,0.0,0.0,0.0,0,0,0,0
5957,0.0,0.0,0.0,0,0,0,0
5967,0.0,0.0,0.0,0,0,0,0
5977,0.0,0.0,0.0,0,0,0,0
5987,0.0,0.0,0.0,0,0,0,0
5997,0.0,0.0,0.0,0,0,0,0
6007,0.0,0.0,0.0,0,0,0,0
6017,0.0,0.0,0.0,0,0,0,0
6027,0.0,0.0,0.0,0,0,0,0
6037,0.0,0.0,0.0,0,0,0,0
6047,0.0,0.0,0.0,0,0,0,0
