timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
5455,0.0,0.0,0.0,0,0,0,0
5465,0.0,0.0,0.0,0,0,0,0
5475,0.0,0.0,0.0,0,0,0,0
5485,0.0,0.0,0.0,0,0,0,0
5495,0.0,0.0,0.0,0,0,0,0
5505,0.0,0.0,0.0,0,0,0,0
5515,0.0,0.0,0.0,0,0,0,0
5525,0.0,0.0,0.0,0,0,0,0
5535,0.0,0.0,0.0,0,0,0,0
5545,0.0,0.0,0.0,0,0,0,0
5555,0.0,0.0,0.0,0,0,0,0
5565,0.0,0.0,0.0,0,0,0,0
5575,0.0,0.0,0.0,0,0,0,0
5585,0.0,0.0,0.0,0,0,0,0
5595,0.0,0.0,0.0,0,0,0,0
5605,0.0,0.0,0.0,0,0,0,0
5615,0.0,0.0,0.0,0,0,0,0
5625,0.0,0.0,0.0,0,0,0,0
5635,0.0,0.0,0.0,0,0,0,0
5645,0.0,0.0,0.0,0,0,0,0
5655,0.0,0.0,0.0,0,0,0,0
5665,0.0,0.0,0.0,0,0,0,0
5675,0.0,0.0,0.0,0,0,0,0
5685,0.0,0.0,0.0,0,0,0,0
5695,0.0,0.0,0.0,0,0,0,0
5705,0.0,0.0,0.0,0,0,0,0
5715,0.0,0.0,0.0,0,0,0,0
5725,0.0,0.0,0.0,0,0,0,0
5735,0.0,0.0,0.0,0,0,0,0
5745,0.0,0.0,0.0,0,0,0,0
5755,0.0,0.0,0.0,0,0,0,0
5765,0.0,0.0,0.0,0,0,0,0
5775,0.0,0.0,0.0,0,0,0,0
5785,0.0,0.0,0.0,0,0,0,0
5795,0.0,0.0,0.0,0,0,0,0
5805,0.0,0.0,0.0,0,0,0,0
5815,0.0,0.0,0.0,0,0,0,0
5825,0.0,0.0,0.0,0,0,0,0
5835,0.0,0.0,0.0,0,0,0,0
5845,0.0,0.0,0.0,0,0,0,0
5855,0.0,0.0,0.0,0,0,0,0
5865,0.0,0.0,0.0,0,0,0,0
5875,0.0,0.0,0.0,0,0,0,0
5885,0.0,0.0,0.0,0,0,0,0
5895,0.0,0.0,0.0,0,0,0,0
5905,0.0,0.0,0.0,0,0,0,0
5915,0.0,0.0,0.0,0,0,0,0
5925,0.0,0.0,0.0,0,0,0,0
5935,0.0,0.0,0.0,0,0,0,0
5945,0.0,0.0,0.0,0,0,0,0
5955,0.0,0.0,0.0,0,0,0,0
5965,0.0,0.0,0.0,0,0,0,0
5975,0.0,0.0,0.0,0,0,0,0
5985,0.0,0.0,0.0,0,0,0,0
5995,0.0,0.0,0.0,0,0,0,0
6005,0.0,0.0,0.0,0,0,0,0
6015,0.0,0.0,0.0,0,0,0,0
6025,0.0,0.0,0.0,0,0,0,0
6035,0.0,0.0,0.0,0,0,0,0
6045,0.0,0.0,0.0,0,0,0,0
6055,0.0,0.0,0.0,0,0,0,0
6065,0.0,0.0,0.0,0,0,0,0
6075,0.0,0.0,0.0,0,0,0,0
6085,0.0,0.0,0.0,0,0,0,0
6095,0.0,0.0,0.0,0,0,0,0
6105,0.0,0.0,0.0,0,0,0,0
6115,0.0,0.0,0.0,0,0,0,0
6125,0.0,0.0,0.0,0,0,0,0
6135,0.0,0.0,0.0,0,0,0,0
6145,0.0,0.0,0.0,0,0,0,0
6155,0.0,0.0,0.0,0,0,0,0
6165,0.0,0.0,0.0,0,0,0,0
6175,0.0,0.0,0.0,0,0,0,0
6185,0.0,0.0,0.0,0,0,0,0
6195,0.0,0.0,0.0,0,0,0,0
6205,0.0,0.0,0.0,0,0,0,0
6215,0.0,0.0,0.0,0,0,0,0
6225,0.0,0.0,0.0,0,0,0,0
6235,0.0,0.0,0.0,0,0,0,0
6245,0.0,0.0,0.0,0,0,0,0
6255,0.0,0.0,0.0,0,0,0,0
6265,0.0,0.0,0.0,0,0,0,0
6275,0.0,0.0,0.0,0,0,0,0
6285,0.0,0.0,0.0,0,0,0,0
6295,0.0,0.0,0.0,0,0,0,0
6305,0.0,0.0,0.0,0,0,0,0
6315,0.0,0.0,0.0,0,0,0,0
6325,0.0,0.0,0.0,0,0,0,0
6335,0.0,0.0,0.0,0,0,0,0
6345,0.0,0.0,0.0,0,0,0,0
6355,0.0,0.0,0.0,0,0,0,0
6365,0.0,0.0,0.0,0,0,0,0
6375,0.0,0.0,0.0,0,0,0,0
6385,0.0,0.0,0.0,0,0,0,0
6395,0.0,0.0,0.0,0,0,0,0
6405,0.0,0.0,0.0,0,0,0,0
6415,0.0,0.0,0.0,0,0,0,0
6425,0.0,0.0,0.0,0,0,0,0
6435,0.0,0.0,0.0,0,0,0,0
6445,0.0,0.0,0.0,0,0,0,0
6455,0.0,0.0,0.0,0,0,0,0
6465,0.0,0.0,0.0,0,0,0,0
6475,0.0,0.0,0.0,0,0,0,0
6485,0.0,0.0,0.0,0,0,0,0
6495,0.0,0.0,0.0,0,0,0,0
6505,0.0,0.0,0.0,0,0,0,0
6515,0.0,0.0,0.0,0,0,0,0
6525,0.0,0.0,0.0,0,0,0,0
6535,0.0,0.0,0.0,0,0,0,0
6545,0.0,0.0,0.0,0,0,0,0
6555,0.0,0.0,0.0,0,0,0,0
6565,0.0,0.0,0.0,0,0,0,0
6575,0.0,0.0,0.0,0,0,0,0
6585,0.0,0.0,0.0,0,0,0,0
6595,0.0,0.0,0.0,0,0,0,0
6605,0.0,0.0,0.0,0,0,0,0
6615,0.0,0.0,0.0,0,0,0,0
6625,0.0,0.0,0.0,0,0,0,0
6635,0.0,0.0,0.0,0,0,0,0
6645,0.0,0.0,0.0,0,0,0,0
6655,0.0,0.0,0.0,0,0,0,0
6665,0.0,0.0,0.0,0,0,0,0
